abs_delta,delta,head,layer
0.017144825929417018,0.017144825929417018,15,14
0.01601857761634845,0.01601857761634845,27,18
0.013621940796249593,0.013621940796249593,10,16
0.01313786403688505,-0.01313786403688505,11,15
0.0128429511025962,0.0128429511025962,30,18
0.011986179469692049,0.011986179469692049,16,19
0.011971755315892063,0.011971755315892063,6,14
0.011872331257663071,0.011872331257663071,12,17
0.011410072839242724,0.011410072839242724,24,13
0.011105969057639192,0.011105969057639192,21,13
0.010847673707668037,0.010847673707668037,9,18
0.010553577097114908,-0.010553577097114908,17,7
0.010539184815820835,0.010539184815820835,20,19
0.010515931837277892,-0.010515931837277892,21,21
0.010410370224471166,0.010410370224471166,1,14
0.010236653065577306,0.010236653065577306,27,7
0.010118540634604267,0.010118540634604267,14,14
0.009633393134613866,-0.009633393134613866,19,11
0.00956871058411618,0.00956871058411618,15,17
0.00946912714708037,0.00946912714708037,0,14
0.009349927623586829,0.009349927623586829,11,20
0.009331332790264157,0.009331332790264157,8,14
0.009201853894966028,0.009201853894966028,20,17
0.009106879880929175,-0.009106879880929175,6,21
0.009054185725167141,0.009054185725167141,1,17
