abs_delta,delta,head,layer
0.010094476999161772,-0.010094476999161772,18,20
0.01005620316316641,-0.01005620316316641,6,19
0.008317019757403843,-0.008317019757403843,30,19
0.008156179267669372,-0.008156179267669372,17,18
0.008073523635206747,-0.008073523635206747,6,21
0.007042104316171582,0.007042104316171582,25,7
0.006997285443090806,0.006997285443090806,21,20
0.0069200191875151695,0.0069200191875151695,16,20
0.0065143005059954545,-0.0065143005059954545,18,15
0.00632916290879551,-0.00632916290879551,20,19
0.006313945790172915,-0.006313945790172915,25,11
0.005719273425172977,0.005719273425172977,17,21
0.005651504325843604,0.005651504325843604,24,6
0.005531026750155488,0.005531026750155488,31,20
0.005432258547618418,-0.005432258547618418,3,12
0.005360833561699696,0.005360833561699696,15,6
0.005227691876336982,0.005227691876336982,31,16
0.005207078898758932,0.005207078898758932,29,17
0.0049195639759263,0.0049195639759263,7,7
0.004795797213519526,0.004795797213519526,14,7
0.004642294425237448,-0.004642294425237448,13,20
0.004624790062472017,-0.004624790062472017,19,19
0.004561087072061987,0.004561087072061987,15,7
0.004554516106702877,0.004554516106702877,4,13
0.004361920889784876,-0.004361920889784876,22,21
