abs_delta,delta,head,layer
0.013508024042089506,-0.013508024042089506,11,15
0.013141326249976937,0.013141326249976937,27,18
0.011652155895844618,0.011652155895844618,10,16
0.011596630378383821,0.011596630378383821,15,14
0.01086313066598732,0.01086313066598732,6,14
0.009961003994917172,0.009961003994917172,30,18
0.009934458774456312,0.009934458774456312,27,7
0.009765116810538155,-0.009765116810538155,21,21
0.009736191654526494,0.009736191654526494,16,19
0.009671481683649508,-0.009671481683649508,6,21
0.009554843097610566,-0.009554843097610566,17,7
0.009247796308185507,0.009247796308185507,20,19
0.009058309099742673,0.009058309099742673,21,13
0.00878254043320198,-0.00878254043320198,12,21
0.008743586574151752,-0.008743586574151752,19,11
0.008446793109341377,0.008446793109341377,17,21
0.00833865065122641,0.00833865065122641,1,14
0.00829156263188724,0.00829156263188724,9,18
0.008252901776255983,0.008252901776255983,26,15
0.00823617459432291,0.00823617459432291,12,17
0.008152708631867511,-0.008152708631867511,21,19
0.007846553878328999,0.007846553878328999,17,19
0.007728418071939358,-0.007728418071939358,1,5
0.007699299545146782,0.007699299545146782,24,18
0.007645175337071597,0.007645175337071597,11,20
